30042,22923,1964,6292,
30052,10744,28929,4862,
30094,34535,323,992,
30102,3108,20747,12726,
30116,665,765,1846,
30121,18666,11432,302,
30139,1759,2513,3824,
30148,418,5351,11743,
30188,3807,4177,6944,
30193,1668,13902,6163,
30220,6496,20815,26189,
30230,1183,2828,3284,
30239,25964,855,22037,
30254,16129,21488,30851,
30301,992,1504,12908,
30311,3175,3666,8334,
30329,9080,15314,3191,
30337,22922,19928,20175,
30357,5429,6884,35323,
30388,30907,
30411,1,29,152,
30416,13713,34413,20446,
30432,9643,29062,4622,
30445,124,261,437,
30449,11364,4108,4424,
30455,9925,19720,261,
30463,654,1313,2483,
30471,10423,21303,2756,
30476,4506,27297,3983,
30480,25599,11603,2642,
30482,5101,4502,32112,
30494,1,29,152,
30514,341,2642,4048,
30521,11411,
30545,15081,2603,31614,
30558,25101,29035,22241,
30572,34206,2628,11362,
30591,1,29,152,
30594,15037,20215,21015,
30600,19372,14420,19829,
30648,34565,7179,28914,
30667,1183,2557,2828,
30690,81,1169,1266,
30691,4280,30139,5483,
30713,7416,8062,2704,
30726,81,1169,1353,
30742,302,429,6984,
30760,21663,9712,27599,
30762,173,2271,5960,
30777,3243,34867,10349,
30807,22286,10554,21739,
30812,215,2444,6850,
30840,19893,10025,9413,
30872,4177,4502,14159,
30896,5309,15460,28358,
30905,7686,31438,25685,
30907,21773,7282,28863,
30925,6380,14365,14534,
30928,27944,81,1169,
30943,10384,1182,27487,
30946,29412,81,1169,
30961,2904,33877,25769,
30964,4005,29931,30471,
30968,133,4847,10996,
30998,29224,7076,1947,
31023,2775,20185,25878,
31027,10161,34107,133,
31063,7986,21319,84,
31068,7706,
31094,1234,11686,12249,
31096,13429,34824,4561,
31157,14420,25817,17590,
31160,11031,13564,30819,
31180,30547,31275,13492,
31246,3698,5269,34571,
31267,562,844,985,
31275,15444,3923,5392,
31279,11009,
31291,12078,562,19359,
31297,6332,6496,20815,
31304,444,5019,6132,
31305,2092,5645,6230,
31307,28626,29368,34095,
31310,21665,16619,18901,
31311,2148,2623,2485,
31327,834,13301,21883,
31332,28673,17963,9250,
31358,215,1807,2444,
31378,33421,2927,9254,
31387,14939,4516,
31390,588,2945,3277,
31396,9667,6038,33792,
31408,10562,18052,660,
31411,28333,34404,1879,
31455,2026,2113,2508,
31460,7686,30905,31438,
31465,613,2224,4145,
31480,2335,3492,5131,
31490,81,1169,1555,
31496,654,1313,2483,
31511,16129,21488,30851,
31520,22729,
31532,846,4226,9059,
31534,427,1299,1373,
31538,2796,3403,3953,
31555,6838,10810,19981,
31582,9071,18483,609,
31598,30445,2807,3225,
31613,28914,14436,6905,
31614,11047,3247,32032,
31617,727,1234,1629,
31620,15257,32728,29521,
31625,2815,4789,6625,
31636,28159,5224,12860,
31644,18098,302,429,
31648,9624,18858,1139,
31653,23865,34572,34311,
31674,7686,31438,25685,
31694,11720,28258,13887,
31710,7282,31959,22799,
31712,376,1182,1817,
31730,3694,14405,16947,
31741,8,95,1822,
31745,376,1359,2133,
31758,25588,32599,11350,
31762,20824,26936,15906,
31788,1,29,152,
31807,9630,17086,13061,
31811,3163,3944,21442,
31832,25224,29143,11362,
31849,562,844,8454,
31853,1589,4292,6277,
31878,12320,20851,23911,
31917,30823,15856,18831,
31925,15081,27015,30426,
31932,1359,2133,4755,
31934,7522,9643,19993,
31942,28626,521,23858,
31956,7652,13207,17503,
31959,3788,4755,6142,
31977,5109,7702,11027,
31979,33752,18304,21739,
31983,7851,22400,29079,
31991,2397,11856,13223,
32010,22241,32112,25101,
32026,6767,13492,15948,
32032,2182,3410,10390,
32055,21714,27817,31305,
32065,133,3807,3865,
32075,926,2883,17522,
32112,31968,4847,10161,
32148,15420,1313,2483,
32152,2776,3084,3384,
32164,1851,2173,2534,
32169,4158,13392,29274,
32172,1603,2121,8358,
32180,19898,8145,1057,
32183,10263,26213,34385,
32189,15525,7646,46,
32192,32570,28669,
32207,35435,24085,10767,
32232,28657,13498,11362,
32233,17086,29064,27042,
32259,8701,19250,13761,
32269,3671,11726,17688,
32294,3318,13237,15640,
32313,36125,5252,13795,
32317,695,2026,2113,
32334,4948,8360,10549,
32335,5661,12906,16420,
32350,5680,12258,33915,
32378,11461,17571,17667,
32423,1618,2927,4007,
32429,17969,4007,4231,
32433,8733,14674,31390,
32442,3065,3837,4339,
32489,25274,33689,21456,
32495,35045,32920,25290,
32499,1359,2133,18169,
32523,19762,26736,31936,
32532,31745,1359,2133,
32539,19562,11468,31455,
32543,29974,34349,28227,
32550,695,885,2026,
32557,28914,34225,9650,
32560,2828,3460,5422,
32563,5437,13020,25720,
32570,32597,24500,11009,
32578,517,3190,4963,
32591,3406,7341,8568,
32597,8050,21230,6511,
32598,27551,10944,12960,
32609,34164,147,2775,
32624,25521,29047,1241,
32646,167,819,1378,
32648,261,437,543,
32653,8547,16496,18003,
32664,5137,
32676,1568,20798,21836,
32677,29079,31979,17879,
32703,20689,35950,8892,
32715,4517,7663,19140,
32727,948,2114,2706,
32728,15257,31620,29521,
32741,427,1299,1373,
32751,5309,15460,28358,
32771,35960,22455,153,
32797,4108,4424,4494,
32804,4842,30102,23668,
32807,133,3807,3865,
32817,3318,13237,15640,
32836,4665,5480,6686,
32853,27409,17056,474,
32866,5101,26133,21320,
32880,613,2224,4145,
32905,20185,25878,31023,
32912,6852,22961,19720,
32923,1664,3677,3884,
32930,9289,33301,21422,
32959,17771,30204,15819,
32967,81,1169,1743,
32980,948,2706,5423,
32991,35386,5195,15644,
32993,33726,221,22312,
33001,32539,31455,17771,
33014,5004,7207,11027,
33015,4623,11382,35710,
33020,21294,28976,4081,
33060,4105,5567,6038,
33095,2235,14523,33726,
33112,31160,11031,13564,
33117,1443,3035,3758,
33125,1013,3027,5021,
33160,3847,4823,10001,
33212,28050,31027,27125,
33226,2224,4145,4197,
33254,4081,4875,12223,
33256,13653,27603,4723,
33303,15819,26736,27911,
33304,1832,4419,8035,
33315,2350,16299,26847,
33326,15968,35520,
33362,802,1425,35091,
33390,2026,2113,2508,
33398,29098,4193,30165,
33402,6009,35367,7010,
33410,2538,7775,7039,
33421,11066,32112,9254,
33432,5140,13969,16132,
33435,290,5700,6206,
33438,3291,7272,10526,
33452,24234,24041,13013,
33455,9370,28037,2347,
33456,31255,13825,16235,
33457,2313,7031,7399,
33473,2730,6044,19797,
33544,14534,8135,14365,
33566,7858,15643,16589,
33571,483,5022,24563,
33606,16104,6373,12730,
33615,1,29,152,
33618,13157,29278,214,
33625,6376,8234,14218,
33627,3847,4823,6675,
33640,665,765,1763,
33653,28914,23563,8760,
33654,6989,341,2642,
33660,31387,31096,9283,
33661,695,2026,2113,
33665,38,355,1445,
33670,21238,29098,9055,
33680,35147,5709,25735,
33689,25274,32489,21456,
33700,29015,28221,4281,
33711,8145,1810,3799,
33726,1,29,152,
33733,261,437,543,
33752,23245,22286,8162,
33769,7607,10835,18689,
33775,30713,16174,32609,
33792,13461,16816,1160,
33794,14420,654,2734,
33813,7241,8990,9066,
33847,1,29,152,
33849,16716,17370,18173,
33862,2001,30409,24434,
33866,985,13586,20164,
33874,16304,
33878,7213,35566,2940,
33923,2842,13394,4023,
33924,13442,21567,22723,
33938,10390,11039,13907,
33945,215,2444,6850,
33969,1013,3027,5021,
33989,14254,1057,5869,
33991,1197,2254,2616,
34004,2026,2113,2508,
34021,9712,32306,30760,
34041,2120,26893,21908,
34044,18304,17879,31979,
34060,25058,3844,13829,
34082,2796,3403,5125,
34086,10983,14454,26587,
34089,4158,13392,29274,
34095,29368,35208,853,
34107,133,3807,3865,
34113,4158,13392,29274,
34118,34211,10832,21023,
34146,35926,5285,23804,
34164,7703,28388,25433,
34200,11362,11751,14214,
34206,14358,17953,12815,
34212,34980,25585,3798,
34225,10103,4472,18881,
34242,5004,7207,11863,
34248,2313,7031,7399,
34258,6591,11917,27319,
34268,31046,17353,14305,
34277,1,29,152,
34280,628,7179,7607,
34282,1,29,152,
34283,10543,17412,36002,
34303,16267,12039,12420,
34311,13223,2397,16344,
34323,21268,5504,12195,
34341,6598,81,2541,
34375,7522,19103,19993,
34385,40,3847,4362,
34388,13360,27914,30277,
34397,474,1057,5869,
34400,4697,6808,27677,
34404,1832,4419,8035,
34413,4251,13196,20338,
34422,25549,15948,11510,
34429,18022,221,35121,
34449,14523,22905,12292,
34460,109,2232,3937,
34477,1378,3103,3781,
34498,14420,11816,3496,
34503,8229,19418,29440,
34509,25251,521,21572,
34519,6380,14365,14534,
34523,21891,33875,34763,
34532,517,3190,4963,
34546,10224,10384,32560,
34559,2820,6066,23638,
34565,30648,13301,11865,
34571,31246,3698,8358,
34592,31002,1617,3452,
34593,9293,10862,14397,
34598,11031,13564,31160,
34608,1359,22857,27208,
34609,21674,
34636,1618,1888,2680,
34650,28669,
34659,4158,5114,8816,
34663,5560,22577,27015,
34684,10391,853,1738,
34731,35842,906,1960,
34744,81,1169,1743,
34763,215,2444,6850,
34778,1406,3698,34583,
34783,11917,27484,1737,
34793,5870,9071,12036,
34796,1618,2927,4231,
34822,25549,28669,11009,
34824,8623,30411,191,
34836,18572,24512,6372,
34849,26902,32557,30239,
34854,21718,15706,1313,
34880,17246,30946,9613,
34892,35165,2628,5109,
34937,11065,35568,32563,
34954,33969,9236,11282,
34992,4948,8360,10549,
34994,13223,2807,3225,
35031,27073,
35032,1460,32755,11004,
35045,1013,1089,2371,
35067,14305,32233,215,
35080,6561,27117,30353,
35082,3847,12764,18572,
35087,7702,11027,35165,
35091,2577,8261,21358,
35099,4665,5480,6686,
35106,961,9018,24651,
35121,191,1486,6265,
35131,3527,4989,9477,
35149,18634,2310,3365,
35152,948,2114,2706,
35161,3127,33442,6915,
35162,3825,167,819,
35164,845,3065,3837,
35176,9932,28050,28488,
35197,27314,10263,14253,
35202,5360,8606,10944,
35206,22504,25733,31319,
35208,1,29,152,
35215,25964,4529,2677,
35219,5967,3673,23574,
35235,20377,23824,29931,
35237,2026,2113,2508,
35272,1234,1629,2434,
35276,23311,7763,28142,
35287,2532,5919,12619,
35312,24356,7582,577,
35323,5429,30357,24111,
35357,1234,2434,6674,
35367,6009,16323,7010,
35380,26480,26063,10637,
35386,8985,33654,
35409,13686,19706,29010,
35435,1,29,152,
35438,5287,7706,8005,
35449,11019,16651,10103,
35468,24167,12571,34235,
35469,20684,12965,29898,
35474,695,2026,2113,
35477,22744,29224,25426,
35500,81,1169,1266,
35503,26098,4108,18398,
35504,2026,2113,2508,
35510,562,844,8454,
35517,588,2945,3277,
35520,6985,14042,22438,
35522,1050,8518,9729,
35550,20536,2610,8512,
35556,15778,17831,27966,
35568,14394,16923,21333,
35574,10579,29224,1947,
35591,5700,6985,8470,
35677,24707,834,11891,
35696,9741,13376,3847,
35710,1169,1743,2487,
35720,7702,11027,35165,
35734,8469,3847,4231,
35750,14218,19243,19697,
35765,33637,34802,14405,
35772,3866,4930,7090,
35792,28488,13829,28387,
35794,1234,1629,2434,
35797,1,29,152,
35799,14630,562,6925,
35800,19,825,978,
35842,906,1960,3128,
35847,2706,948,2114,
35853,1,29,152,
35877,12928,31275,12239,
35880,588,2945,3277,
35885,7728,8134,10006,
35892,6818,14253,19493,
35926,1460,5846,7974,
35932,15258,1844,2191,
35935,2951,4342,4597,
35963,14254,19164,29693,
35975,8969,23465,2026,
36000,27392,1738,2124,
36002,10543,34283,17412,
36012,16778,610,10972,
36016,2730,8340,6044,
36058,23563,24545,8469,
36064,124,261,437,
36074,5846,29896,373,
36087,284,458,466,
36091,26253,73,190,
36097,29425,5483,1336,
36106,9006,124,261,
36125,124,261,437,
36139,27298,22565,22457,
